constructorResultsId;points;status;constructorId;raceId
2879;1.0;0;15;279
2880;0.0;0;33;279
2881;0.0;0;18;279
2882;0.0;0;32;279
2883;0.0;0;17;279
2884;0.0;0;29;279
2885;0.0;0;1;279
2886;0.0;0;26;279
2887;0.0;0;25;279
2888;16.0;0;3;280
2889;4.0;0;22;280
2890;4.0;0;1;280
2891;2.0;0;27;280
2892;0.0;0;17;280
2893;0.0;0;18;280
2894;0.0;0;33;280
2895;0.0;0;29;280
2896;0.0;0;6;280
2897;0.0;0;25;280
2898;0.0;0;26;280
2899;0.0;0;15;280
2900;0.0;0;32;280
2901;10.0;0;3;281
2902;10.0;0;22;281
2903;3.0;0;32;281
2904;2.0;0;1;281
2905;1.0;0;29;281
2906;0.0;0;27;281
2907;0.0;0;15;281
2908;0.0;0;6;281
2909;0.0;0;17;281
2910;0.0;0;33;281
2911;0.0;0;18;281
2912;0.0;0;25;281
2913;0.0;0;26;281
2914;10.0;0;3;282
2915;8.0;0;22;282
2916;4.0;0;27;282
2917;3.0;0;1;282
2918;1.0;0;6;282
2919;0.0;0;15;282
2920;0.0;0;32;282
2921;0.0;0;18;282
2922;0.0;0;33;282
2923;0.0;0;17;282
2924;0.0;0;26;282
2925;0.0;0;29;282
2926;0.0;0;25;282
2927;10.0;0;3;283
2928;6.0;0;22;283
2929;4.0;0;6;283
2930;3.0;0;29;283
2931;2.0;0;27;283
2932;1.0;0;15;283
2933;0.0;0;33;283
2934;0.0;0;17;283
2935;0.0;0;25;283
2936;0.0;0;18;283
2937;0.0;0;32;283
2938;0.0;0;26;283
2939;0.0;0;1;283
2940;14.0;0;3;284
2941;7.0;0;22;284
2942;3.0;0;1;284
2943;2.0;0;32;284
2944;0.0;0;27;284
2945;0.0;0;15;284
2946;0.0;0;6;284
2947;0.0;0;33;284
2948;0.0;0;26;284
2949;0.0;0;25;284
2950;0.0;0;29;284
2951;0.0;0;18;284
2952;0.0;0;17;284
2953;10.0;0;3;285
2954;6.0;0;6;285
2955;4.0;0;1;285
2956;3.0;0;15;285
2957;2.0;0;22;285
2958;1.0;0;33;285
2959;0.0;0;18;285
2960;0.0;0;26;285
2961;0.0;0;32;285
2962;0.0;0;25;285
2963;0.0;0;27;285
2964;0.0;0;29;285
2965;0.0;0;17;285
2966;10.0;0;22;286
2967;10.0;0;3;286
2968;3.0;0;6;286
2969;2.0;0;15;286
2970;1.0;0;27;286
2971;0.0;0;18;286
2972;0.0;0;33;286
2973;0.0;0;25;286
2974;0.0;0;17;286
2975;0.0;0;26;286
2976;0.0;0;29;286
2977;0.0;0;32;286
2978;0.0;0;1;286
2979;14.0;0;1;287
2980;9.0;0;3;287
2981;3.0;0;17;287
2982;0.0;0;27;287
2983;0.0;0;15;287
2984;0.0;0;18;287
2985;0.0;0;32;287
2986;0.0;0;33;287
2987;0.0;0;29;287
2988;0.0;0;22;287
2989;0.0;0;6;287
2990;0.0;0;25;287
2991;10.0;0;1;288
2992;10.0;0;3;288
2993;5.0;0;6;288
2994;1.0;0;27;288
2995;0.0;0;29;288
2996;0.0;0;22;288
2997;0.0;0;17;288
2998;0.0;0;33;288
2999;0.0;0;25;288
3000;0.0;0;15;288
3001;0.0;0;18;288
3002;0.0;0;32;288
3003;16.0;0;3;289
3004;6.0;0;1;289
3005;3.0;0;22;289
3006;1.0;0;32;289
3007;0.0;0;27;289
3008;0.0;0;29;289
3009;0.0;0;17;289
3010;0.0;0;33;289
3011;0.0;0;34;289
3012;0.0;0;25;289
3013;0.0;0;35;289
3014;0.0;0;18;289
3015;0.0;0;6;289
3016;0.0;0;36;289
3017;0.0;0;37;289
3018;0.0;0;2;124
3019;16.0;0;3;290
3020;4.0;0;22;290
3021;3.0;0;1;290
3022;2.0;0;25;290
3023;1.0;0;32;290
3024;0.0;0;35;290
3025;0.0;0;27;290
3026;0.0;0;33;290
3027;0.0;0;29;290
3028;0.0;0;36;290
3029;0.0;0;6;290
3030;0.0;0;18;290
3031;0.0;0;17;290
3032;0.0;0;37;290
3033;0.0;0;34;290
3034;16.0;0;3;291
3035;4.0;0;22;291
3036;5.0;0;6;291
3037;1.0;0;29;291
3038;0.0;0;18;291
3039;0.0;0;35;291
3040;0.0;0;33;291
3041;0.0;0;32;291
3042;0.0;0;36;291
3043;0.0;0;37;291
3044;0.0;0;25;291
3045;0.0;0;27;291
3046;0.0;0;17;291
3047;0.0;0;1;291
3048;0.0;0;34;291
3049;10.0;0;3;292
3050;6.0;0;22;292
3051;4.0;0;6;292
3052;3.0;0;1;292
3053;2.0;0;29;292
3054;1.0;0;35;292
3055;0.0;0;37;292
3056;0.0;0;18;292
3057;0.0;0;36;292
3058;0.0;0;32;292
3059;0.0;0;27;292
3060;0.0;0;33;292
3061;0.0;0;25;292
3062;0.0;0;17;292
3063;0.0;0;34;292
3064;0.0;0;38;292
3065;16.0;0;3;293
3066;4.0;0;1;293
3067;3.0;0;22;293
3068;2.0;0;29;293
3069;1.0;0;35;293
3070;0.0;0;17;293
3071;0.0;0;25;293
3072;0.0;0;27;293
3073;0.0;0;37;293
3074;0.0;0;33;293
3075;0.0;0;6;293
3076;0.0;0;18;293
3077;0.0;0;36;293
3078;0.0;0;32;293
3079;0.0;0;34;293
3080;0.0;0;38;293
3081;10.0;0;1;294
3082;10.0;0;3;294
3083;5.0;0;22;294
3084;1.0;0;33;294
3085;0.0;0;29;294
3086;0.0;0;18;294
3087;0.0;0;35;294
3088;0.0;0;27;294
3089;0.0;0;6;294
3090;0.0;0;32;294
3091;0.0;0;17;294
3092;0.0;0;38;294
3093;0.0;0;25;294
3094;0.0;0;36;294
3095;0.0;0;37;294
3096;0.0;0;34;294
3097;10.0;0;1;295
3098;6.0;0;22;295
3099;4.0;0;6;295
3100;3.0;0;37;295
3101;2.0;0;25;295
3102;1.0;0;27;295
3103;0.0;0;29;295
3104;0.0;0;35;295
3105;0.0;0;18;295
3106;0.0;0;33;295
3107;0.0;0;3;295
3108;0.0;0;17;295
3109;0.0;0;32;295
3110;0.0;0;36;295
3111;0.0;0;34;295
3112;0.0;0;38;295
3113;16.0;0;3;296
3114;4.0;0;22;296
3115;4.0;0;32;296
3116;2.0;0;27;296
3117;0.0;0;29;296
3118;0.0;0;18;296
3119;0.0;0;35;296
3120;0.0;0;25;296
3121;0.0;0;6;296
3122;0.0;0;33;296
3123;0.0;0;37;296
3124;0.0;0;17;296
3125;0.0;0;1;296
3126;0.0;0;36;296
3127;0.0;0;34;296
3128;16.0;0;3;297
3129;7.0;0;22;297
3130;2.0;0;1;297
3131;1.0;0;32;297
3132;0.0;0;29;297
3133;0.0;0;27;297
3134;0.0;0;6;297
3135;0.0;0;25;297
3136;0.0;0;35;297
3137;0.0;0;36;297
3138;0.0;0;34;297
3139;0.0;0;18;297
3140;0.0;0;17;297
3141;0.0;0;33;297
3142;0.0;0;37;297
3143;0.0;0;38;297
3144;10.0;0;3;298
3145;6.0;0;1;298
3146;7.0;0;22;298
3147;2.0;0;6;298
3148;1.0;0;27;298
3149;0.0;0;29;298
3150;0.0;0;35;298
3151;0.0;0;18;298
3152;0.0;0;37;298
3153;0.0;0;33;298
3154;0.0;0;17;298
3155;0.0;0;36;298
3156;0.0;0;25;298
3157;0.0;0;32;298
3158;0.0;0;34;298
3159;0.0;0;38;298
3160;14.0;0;1;299
3161;6.0;0;3;299
3162;3.0;0;32;299
3163;2.0;0;22;299
3164;1.0;0;6;299
3165;0.0;0;29;299
3166;0.0;0;25;299
3167;0.0;0;37;299
3168;0.0;0;17;299
3169;0.0;0;34;299
3170;0.0;0;35;299
3171;0.0;0;33;299
3172;0.0;0;36;299
3173;0.0;0;27;299
3174;0.0;0;18;299
3175;0.0;0;38;299
3176;13.0;0;22;300
3177;10.0;0;3;300
3178;2.0;0;1;300
3179;1.0;0;32;300
3180;0.0;0;35;300
3181;0.0;0;25;300
3182;0.0;0;29;300
3183;0.0;0;36;300
3184;0.0;0;37;300
3185;0.0;0;17;300
3186;0.0;0;18;300
3187;0.0;0;33;300
3188;0.0;0;27;300
3189;0.0;0;6;300
3190;0.0;0;38;300
3191;13.0;0;1;301
3192;10.0;0;22;301
3193;2.0;0;3;301
3194;1.0;0;25;301
3195;0.0;0;29;301
3196;0.0;0;35;301
3197;0.0;0;33;301
3198;0.0;0;37;301
3199;0.0;0;17;301
3200;0.0;0;27;301
3201;0.0;0;36;301
3202;0.0;0;32;301
3203;0.0;0;6;301
3204;0.0;0;18;301
3205;10.0;0;3;302
3206;10.0;0;1;302
3207;3.0;0;22;302
3208;2.0;0;32;302
3209;1.0;0;29;302
3210;0.0;0;27;302
3211;0.0;0;25;302
3212;0.0;0;37;302
3213;0.0;0;18;302
3214;0.0;0;17;302
3215;0.0;0;35;302
3216;0.0;0;33;302
3217;0.0;0;6;302
3218;10.0;0;3;303
3219;6.0;0;1;303
3220;4.0;0;22;303
3221;3.0;0;25;303
3222;2.0;0;6;303
3223;1.0;0;18;303
3224;0.0;0;17;303
3225;0.0;0;29;303
3226;0.0;0;35;303
3227;0.0;0;33;303
3228;0.0;0;37;303
3229;0.0;0;32;303
3230;0.0;0;27;303
3231;10.0;0;1;304
3232;10.0;0;22;304
3233;3.0;0;6;304
3234;2.0;0;27;304
3235;1.0;0;17;304
3236;0.0;0;32;304
3237;0.0;0;29;304
3238;0.0;0;18;304
3239;0.0;0;37;304
3240;0.0;0;35;304
3241;0.0;0;33;304
3242;0.0;0;3;304
3243;0.0;0;25;304
3244;10.0;0;1;305
3245;6.0;0;6;305
3246;4.0;0;22;305
3247;5.0;0;25;305
3248;1.0;0;33;305
3249;0.0;0;40;305
3250;0.0;0;39;305
3251;0.0;0;18;305
3252;0.0;0;17;305
3253;0.0;0;34;305
3254;0.0;0;32;305
3255;0.0;0;3;305
3256;0.0;0;29;305
3257;0.0;0;41;305
3258;0.0;0;27;305
3259;0.0;0;35;305
3260;0.0;0;42;305
3261;0.0;0;36;305
3262;14.0;0;1;306
3263;6.0;0;3;306
3264;4.0;0;6;306
3265;2.0;0;22;306
3266;0.0;0;18;306
3267;0.0;0;32;306
3268;0.0;0;27;306
3269;0.0;0;35;306
3270;0.0;0;34;306
3271;0.0;0;17;306
3272;0.0;0;33;306
3273;0.0;0;25;306
3274;0.0;0;41;306
3275;0.0;0;39;306
3276;0.0;0;29;306
3277;0.0;0;36;306
3278;0.0;0;40;306
3279;0.0;0;42;306
3280;16.0;0;1;307
3281;4.0;0;35;307
3282;3.0;0;18;307
3283;3.0;0;32;307
3284;0.0;0;27;307
3285;0.0;0;34;307
3286;0.0;0;40;307
3287;0.0;0;41;307
3288;0.0;0;22;307
3289;0.0;0;25;307
3290;0.0;0;17;307
3291;0.0;0;26;307
3292;0.0;0;3;307
3293;0.0;0;6;307
3294;0.0;0;39;307
3295;0.0;0;29;307
3296;0.0;0;36;307
3297;0.0;0;42;307
3298;10.0;0;1;308
3299;6.0;0;3;308
3300;6.0;0;6;308
3301;3.0;0;22;308
3302;1.0;0;35;308
3303;0.0;0;27;308
3304;0.0;0;17;308
3305;0.0;0;26;308
3306;0.0;0;18;308
3307;0.0;0;32;308
3308;0.0;0;41;308
3309;0.0;0;25;308
3310;0.0;0;34;308
3311;0.0;0;29;308
3312;0.0;0;39;308
3313;0.0;0;40;308
3314;0.0;0;42;308
3315;0.0;0;36;308
3316;10.0;0;22;309
3317;6.0;0;25;309
3318;5.0;0;3;309
3319;5.0;0;17;309
3320;0.0;0;18;309
3321;0.0;0;27;309
3322;0.0;0;35;309
3323;0.0;0;41;309
3324;0.0;0;29;309
3325;0.0;0;6;309
3326;0.0;0;26;309
3327;0.0;0;1;309
3328;0.0;0;32;309
3329;0.0;0;34;309
3330;0.0;0;39;309
3331;0.0;0;36;309
3332;0.0;0;40;309
3333;0.0;0;42;309
3334;16.0;0;3;310
3335;4.0;0;1;310
3336;3.0;0;17;310
3337;2.0;0;22;310
3338;1.0;0;26;310
3339;0.0;0;18;310
3340;0.0;0;27;310
3341;0.0;0;32;310
3342;0.0;0;25;310
3343;0.0;0;34;310
3344;0.0;0;6;310
3345;0.0;0;35;310
3346;0.0;0;29;310
3347;0.0;0;41;310
3348;0.0;0;36;310
3349;0.0;0;39;310
3350;0.0;0;40;310
3351;0.0;0;42;310
3352;12.0;0;3;311
3353;9.0;0;6;311
3354;4.0;0;1;311
3355;1.0;0;17;311
3356;0.0;0;41;311
3357;0.0;0;22;311
3358;0.0;0;18;311
3359;0.0;0;32;311
3360;0.0;0;27;311
3361;0.0;0;25;311
3362;0.0;0;36;311
3363;0.0;0;26;311
3364;0.0;0;35;311
3365;0.0;0;34;311
3366;0.0;0;29;311
3367;0.0;0;39;311
3368;0.0;0;40;311
3369;0.0;0;42;311
3370;10.0;0;3;312
3371;9.0;0;1;312
3372;4.0;0;6;312
3373;2.0;0;22;312
3374;1.0;0;17;312
3375;0.0;0;25;312
3376;0.0;0;18;312
3377;0.0;0;35;312
3378;0.0;0;32;312
3379;0.0;0;34;312
3380;0.0;0;26;312
3381;0.0;0;27;312
3382;0.0;0;29;312
3383;0.0;0;41;312
3384;0.0;0;39;312
3385;0.0;0;36;312
3386;0.0;0;40;312
3387;0.0;0;42;312
3388;16.0;0;3;313
3389;4.0;0;6;313
3390;3.0;0;1;313
3391;3.0;0;17;313
3392;0.0;0;22;313
3393;0.0;0;27;313
3394;0.0;0;35;313
3395;0.0;0;34;313
3396;0.0;0;25;313
3397;0.0;0;41;313
3398;0.0;0;32;313
3399;0.0;0;26;313
3400;0.0;0;18;313
3401;0.0;0;40;313
3402;0.0;0;29;313
3403;0.0;0;39;313
3404;0.0;0;36;313
3405;0.0;0;42;313
3406;13.0;0;1;314
3407;10.0;0;3;314
3408;2.0;0;6;314
3409;1.0;0;41;314
3410;0.0;0;17;314
3411;0.0;0;22;314
3412;0.0;0;27;314
3413;0.0;0;25;314
3414;0.0;0;18;314
3415;0.0;0;32;314
3416;0.0;0;40;314
3417;0.0;0;34;314
3418;0.0;0;35;314
3419;0.0;0;26;314
3420;0.0;0;36;314
3421;0.0;0;29;314
3422;0.0;0;39;314
3423;0.0;0;42;314
3424;16.0;0;1;315
3425;7.0;0;22;315
3426;2.0;0;3;315
3427;1.0;0;34;315
3428;0.0;0;32;315
3429;0.0;0;35;315
3430;0.0;0;36;315
3431;0.0;0;27;315
3432;0.0;0;18;315
3433;0.0;0;17;315
3434;0.0;0;25;315
3435;0.0;0;6;315
3436;0.0;0;26;315
3437;0.0;0;41;315
3438;0.0;0;40;315
3439;0.0;0;29;315
3440;0.0;0;39;315
3441;0.0;0;42;315
3442;10.0;0;3;316
3443;9.0;0;1;316
3444;4.0;0;6;316
3445;3.0;0;22;316
3446;0.0;0;17;316
3447;0.0;0;41;316
3448;0.0;0;18;316
3449;0.0;0;35;316
3450;0.0;0;27;316
3451;0.0;0;34;316
3452;0.0;0;32;316
3453;0.0;0;40;316
3454;0.0;0;36;316
3455;0.0;0;25;316
3456;0.0;0;26;316
3457;0.0;0;29;316
3458;0.0;0;39;316
3459;0.0;0;42;316
3460;10.0;0;3;317
3461;6.0;0;1;317
3462;4.0;0;6;317
3463;3.0;0;18;317
3464;3.0;0;22;317
3465;0.0;0;41;317
3466;0.0;0;17;317
3467;0.0;0;27;317
3468;0.0;0;34;317
3469;0.0;0;25;317
3470;0.0;0;32;317
3471;0.0;0;29;317
3472;0.0;0;26;317
3473;0.0;0;35;317
3474;0.0;0;39;317
3475;0.0;0;40;317
3476;0.0;0;36;317
3477;0.0;0;42;317
3478;14.0;0;3;318
3479;9.0;0;6;318
3480;2.0;0;1;318
3481;1.0;0;22;318
3482;0.0;0;41;318
3483;0.0;0;35;318
3484;0.0;0;17;318
3485;0.0;0;34;318
3486;0.0;0;36;318
3487;0.0;0;18;318
3488;0.0;0;25;318
3489;0.0;0;27;318
3490;0.0;0;29;318
3491;0.0;0;32;318
3492;0.0;0;26;318
3493;0.0;0;40;318
3494;0.0;0;39;318
3495;16.0;0;1;319
3496;4.0;0;3;319
3497;3.0;0;6;319
3498;2.0;0;34;319
3499;1.0;0;25;319
3500;0.0;0;22;319
3501;0.0;0;41;319
3502;0.0;0;27;319
3503;0.0;0;29;319
3504;0.0;0;36;319
3505;0.0;0;18;319
3506;0.0;0;32;319
3507;0.0;0;26;319
3508;0.0;0;17;319
3509;0.0;0;35;319
3510;0.0;0;40;319
3511;0.0;0;42;319
3512;7.0;0;1;320
3513;4.0;0;3;320
3514;1.5;0;22;320
3515;0.5;0;6;320
3516;0.0;0;35;320
3517;0.0;0;17;320
3518;0.0;0;25;320
3519;0.0;0;32;320
3520;0.0;0;29;320
3521;0.0;0;41;320
3522;0.0;0;18;320
3523;0.0;0;34;320
3524;0.0;0;27;320
3525;0.0;0;40;320
3526;0.0;0;33;320
3527;0.0;0;36;320
3528;0.0;0;42;320
3529;9.0;0;1;321
3530;7.0;0;25;321
3531;4.0;0;3;321
3532;3.0;0;22;321
3533;2.0;0;34;321
3534;0.0;0;18;321
3535;0.0;0;33;321
3536;0.0;0;21;321
3537;0.0;0;44;321
3538;0.0;0;41;321
3539;0.0;0;6;321
3540;0.0;0;45;321
3541;0.0;0;35;321
3542;0.0;0;32;321
3543;0.0;0;27;321
3544;0.0;0;46;321
3545;0.0;0;39;321
3546;0.0;0;47;321
3547;0.0;0;42;321
3548;12.0;0;6;322
3549;10.0;0;1;322
3550;2.0;0;3;322
3551;1.0;0;22;322
3552;0.0;0;25;322
3553;0.0;0;18;322
3554;0.0;0;27;322
3555;0.0;0;35;322
3556;0.0;0;21;322
3557;0.0;0;32;322
3558;0.0;0;34;322
3559;0.0;0;39;322
3560;0.0;0;33;322
3561;0.0;0;45;322
3562;0.0;0;46;322
3563;0.0;0;41;322
3564;0.0;0;44;322
3565;0.0;0;42;322
3566;0.0;0;47;322
3567;9.0;0;3;323
3568;6.0;0;1;323
3569;6.0;0;22;323
3570;3.0;0;6;323
3571;1.0;0;25;323
3572;0.0;0;32;323
3573;0.0;0;27;323
3574;0.0;0;18;323
3575;0.0;0;46;323
3576;0.0;0;33;323
3577;0.0;0;45;323
3578;0.0;0;34;323
3579;0.0;0;35;323
3580;0.0;0;41;323
3581;0.0;0;44;323
3582;0.0;0;21;323
3583;0.0;0;42;323
3584;0.0;0;47;323
3585;0.0;0;39;323
3586;13.0;0;1;324
3587;6.0;0;25;324
3588;3.0;0;3;324
3589;2.0;0;21;324
3590;1.0;0;33;324
3591;0.0;0;46;324
3592;0.0;0;32;324
3593;0.0;0;6;324
3594;0.0;0;18;324
3595;0.0;0;27;324
3596;0.0;0;35;324
3597;0.0;0;22;324
3598;0.0;0;34;324
3599;0.0;0;41;324
3600;0.0;0;45;324
3601;0.0;0;44;324
3602;0.0;0;39;324
3603;0.0;0;42;324
3604;0.0;0;47;324
3605;12.0;0;1;325
3606;6.0;0;22;325
3607;6.0;0;6;325
3608;1.0;0;32;325
3609;0.0;0;34;325
3610;0.0;0;21;325
3611;0.0;0;33;325
3612;0.0;0;41;325
3613;0.0;0;25;325
3614;0.0;0;45;325
3615;0.0;0;46;325
3616;0.0;0;35;325
3617;0.0;0;3;325
3618;0.0;0;27;325
3619;0.0;0;18;325
3620;0.0;0;44;325
3621;0.0;0;39;325
3622;0.0;0;42;325
3623;0.0;0;47;325
3624;15.0;0;6;326
3625;4.0;0;1;326
3626;4.0;0;22;326
3627;2.0;0;3;326
3628;0.0;0;25;326
3629;0.0;0;32;326
3630;0.0;0;34;326
3631;0.0;0;18;326
3632;0.0;0;35;326
3633;0.0;0;46;326
3634;0.0;0;27;326
3635;0.0;0;21;326
3636;0.0;0;45;326
3637;0.0;0;33;326
3638;0.0;0;44;326
3639;0.0;0;41;326
3640;0.0;0;39;326
3641;0.0;0;42;326
3642;0.0;0;47;326
3643;9.0;0;6;327
3644;6.0;0;41;327
3645;6.0;0;1;327
3646;3.0;0;22;327
3647;1.0;0;3;327
3648;0.0;0;33;327
3649;0.0;0;27;327
3650;0.0;0;21;327
3651;0.0;0;32;327
3652;0.0;0;34;327
3653;0.0;0;39;327
3654;0.0;0;35;327
3655;0.0;0;25;327
3656;0.0;0;18;327
3657;0.0;0;46;327
3658;0.0;0;45;327
3659;0.0;0;44;327
3660;0.0;0;42;327
3661;0.0;0;47;327
3662;9.0;0;6;328
3663;6.0;0;3;328
3664;4.0;0;1;328
3665;4.0;0;33;328
3666;2.0;0;22;328
3667;0.0;0;21;328
3668;0.0;0;25;328
3669;0.0;0;34;328
3670;0.0;0;27;328
3671;0.0;0;35;328
3672;0.0;0;18;328
3673;0.0;0;41;328
3674;0.0;0;32;328
3675;0.0;0;39;328
3676;0.0;0;45;328
3677;0.0;0;46;328
3678;0.0;0;44;328
3679;0.0;0;42;328
3680;0.0;0;47;328
3681;13.0;0;1;329
3682;6.0;0;22;329
3683;3.0;0;6;329
3684;3.0;0;3;329
3685;0.0;0;41;329
3686;0.0;0;32;329
3687;0.0;0;21;329
3688;0.0;0;27;329
3689;0.0;0;25;329
3690;0.0;0;46;329
3691;0.0;0;33;329
3692;0.0;0;18;329
3693;0.0;0;34;329
3694;0.0;0;35;329
3695;0.0;0;45;329
3696;0.0;0;39;329
3697;0.0;0;44;329
3698;0.0;0;42;329
3699;0.0;0;47;329
3700;12.0;0;3;330
3701;6.0;0;1;330
3702;4.0;0;22;330
3703;2.0;0;32;330
3704;1.0;0;33;330
3705;0.0;0;41;330
3706;0.0;0;21;330
3707;0.0;0;35;330
3708;0.0;0;27;330
3709;0.0;0;39;330
3710;0.0;0;18;330
3711;0.0;0;6;330
3712;0.0;0;25;330
3713;0.0;0;34;330
3714;0.0;0;46;330
3715;0.0;0;45;330
3716;0.0;0;42;330
3717;0.0;0;44;330
3718;0.0;0;47;330
3719;13.0;0;1;331
3720;6.0;0;6;331
3721;5.0;0;22;331
3722;1.0;0;41;331
3723;0.0;0;25;331
3724;0.0;0;33;331
3725;0.0;0;21;331
3726;0.0;0;32;331
3727;0.0;0;27;331
3728;0.0;0;18;331
3729;0.0;0;45;331
3730;0.0;0;34;331
3731;0.0;0;35;331
3732;0.0;0;3;331
3733;0.0;0;39;331
3734;0.0;0;42;331
3735;0.0;0;44;331
3736;0.0;0;47;331
3737;13.0;0;1;332
3738;9.0;0;6;332
3739;2.0;0;3;332
3740;1.0;0;25;332
3741;0.0;0;22;332
3742;0.0;0;21;332
3743;0.0;0;35;332
3744;0.0;0;27;332
3745;0.0;0;39;332
3746;0.0;0;41;332
3747;0.0;0;33;332
3748;0.0;0;45;332
3749;0.0;0;34;332
3750;0.0;0;32;332
3751;0.0;0;18;332
3752;0.0;0;42;332
3753;0.0;0;44;332
3754;0.0;0;47;332
3755;13.0;0;6;333
3756;9.0;0;1;333
3757;3.0;0;22;333
3758;0.0;0;3;333
3759;0.0;0;25;333
3760;0.0;0;21;333
3761;0.0;0;27;333
3762;0.0;0;18;333
3763;0.0;0;41;333
3764;0.0;0;33;333
3765;0.0;0;35;333
3766;0.0;0;34;333
3767;0.0;0;32;333
3768;0.0;0;39;333
3769;0.0;0;45;333
3770;0.0;0;42;333
3771;0.0;0;44;333
3772;0.0;0;47;333
3773;15.0;0;6;334
3774;4.0;0;22;334
3775;5.0;0;3;334
3776;1.0;0;33;334
3777;0.0;0;27;334
3778;0.0;0;41;334
3779;0.0;0;39;334
3780;0.0;0;21;334
3781;0.0;0;32;334
3782;0.0;0;1;334
3783;0.0;0;35;334
3784;0.0;0;45;334
3785;0.0;0;18;334
3786;0.0;0;25;334
3787;0.0;0;34;334
3788;0.0;0;42;334
3789;0.0;0;44;334
3790;0.0;0;47;334
3791;15.0;0;22;335
3792;4.0;0;33;335
3793;5.0;0;3;335
3794;1.0;0;25;335
3795;0.0;0;27;335
3796;0.0;0;18;335
3797;0.0;0;21;335
3798;0.0;0;32;335
3799;0.0;0;6;335
3800;0.0;0;35;335
3801;0.0;0;41;335
3802;0.0;0;34;335
3803;0.0;0;1;335
3804;0.0;0;45;335
3805;0.0;0;39;335
3806;0.0;0;42;335
3807;9.0;0;22;336
3808;10.0;0;6;336
3809;3.0;0;1;336
3810;3.0;0;3;336
3811;0.0;0;25;336
3812;0.0;0;18;336
3813;0.0;0;27;336
3814;0.0;0;34;336
3815;0.0;0;45;336
3816;0.0;0;35;336
3817;0.0;0;39;336
3818;0.0;0;32;336
3819;0.0;0;41;336
3820;0.0;0;33;336
3821;0.0;0;21;336
3822;0.0;0;42;336
3823;18.0;0;23;1
3824;0.0;0;1;1
3825;11.0;0;7;1
3826;4.0;0;4;1
3827;3.0;0;3;1
3828;3.0;0;5;1
3829;0.0;0;10;1
3830;0.0;0;2;1
3831;0.0;0;9;1
3832;0.0;0;6;1
3833;7.0;0;23;2
3834;4.0;0;2;2
3835;5.5;0;7;2
3836;1.5;0;9;2
3837;1.0;0;1;2
3838;0.5;0;3;2
3839;0.0;0;6;2
3840;0.0;0;5;2
3841;0.0;0;4;2
3842;0.0;0;10;2
3843;18.0;0;9;3
3844;11.0;0;23;3
3845;7.0;0;1;3
3846;2.0;0;7;3
3847;1.0;0;5;3
3848;0.0;0;4;3
3849;0.0;0;6;3
3850;0.0;0;2;3
3851;0.0;0;10;3
3852;0.0;0;3;3
3853;14.0;0;23;4
3854;8.0;0;9;4
3855;8.0;0;7;4
3856;5.0;0;1;4
3857;3.0;0;6;4
3858;1.0;0;4;4
3859;0.0;0;3;4
3860;0.0;0;5;4
3861;0.0;0;10;4
3862;0.0;0;2;4
3863;18.0;0;23;5
3864;11.0;0;9;5
3865;4.0;0;4;5
3866;3.0;0;6;5
3867;2.0;0;2;5
3868;1.0;0;3;5
3869;0.0;0;1;5
3870;0.0;0;7;5
3871;0.0;0;10;5
3872;0.0;0;5;5
3873;18.0;0;23;6
3874;11.0;0;6;6
3875;4.0;0;9;6
3876;3.0;0;3;6
3877;2.0;0;4;6
3878;1.0;0;5;6
3879;0.0;0;10;6
3880;0.0;0;7;6
3881;0.0;0;2;6
3882;0.0;0;1;6
3883;10.0;0;23;7
3884;14.0;0;9;7
3885;6.0;0;7;7
3886;4.0;0;3;7
3887;3.0;0;6;7
3888;2.0;0;2;7
3889;0.0;0;4;7
3890;0.0;0;1;7
3891;0.0;0;5;7
3892;0.0;0;10;7
3893;18.0;0;9;8
3894;9.0;0;23;8
3895;6.0;0;6;8
3896;4.0;0;3;8
3897;2.0;0;7;8
3898;0.0;0;10;8
3899;0.0;0;4;8
3900;0.0;0;2;8
3901;0.0;0;1;8
3902;0.0;0;5;8
3903;18.0;0;9;9
3904;6.0;0;6;9
3905;5.0;0;3;9
3906;7.0;0;23;9
3907;2.0;0;4;9
3908;1.0;0;1;9
3909;0.0;0;7;9
3910;0.0;0;2;9
3911;0.0;0;10;9
3912;0.0;0;5;9
3913;14.0;0;1;10
3914;8.0;0;6;10
3915;6.0;0;9;10
3916;5.0;0;3;10
3917;4.0;0;7;10
3918;2.0;0;23;10
3919;0.0;0;2;10
3920;0.0;0;4;10
3921;0.0;0;10;10
3922;0.0;0;5;10
3923;12.0;0;23;11
3924;13.0;0;1;11
3925;6.0;0;6;11
3926;4.0;0;3;11
3927;3.0;0;4;11
3928;1.0;0;2;11
3929;0.0;0;9;11
3930;0.0;0;10;11
3931;0.0;0;7;11
3932;0.0;0;5;11
3933;10.0;0;6;12
3934;8.0;0;10;12
3935;6.0;0;9;12
3936;9.0;0;2;12
3937;3.0;0;1;12
3938;2.0;0;23;12
3939;1.0;0;3;12
3940;0.0;0;7;12
3941;0.0;0;5;12
3942;0.0;0;4;12
3943;18.0;0;23;13
3944;6.0;0;6;13
3945;5.0;0;10;13
3946;4.0;0;4;13
3947;3.0;0;1;13
3948;2.0;0;2;13
3949;1.0;0;9;13
3950;0.0;0;3;13
3951;0.0;0;7;13
3952;0.0;0;5;13
3953;12.0;0;1;14
